5253120,1
5253145.6,1
5253171.2,1
5253184,1
5253235.2,1
5253248,1
5253260.8,1
5253273.6,1
5253286.4,1
5253299.2,2
5253312,1
5253324.8,1
5253337.6,2
5253363.2,1
5253376,2
5253388.8,1
5253401.6,1
5253414.4,2
5253440,4
5253465.6,2
5253478.4,7
5253491.2,2
5253504,6
5253516.8,5
5253529.6,4
5253542.4,5
5253555.2,5
5253568,1
5253580.8,1
5253593.6,7
5253606.4,1
5253619.2,7
5253632,6
5253644.8,11
5253657.6,3
5253670.4,8
5253683.2,6
5253696,8
5253708.8,6
5253721.6,9
5253734.4,5
5253747.2,2
5253760,7
5253772.8,6
5253785.6,6
5253798.4,3
5253811.2,7
5253824,7
5253836.8,2
5253849.6,7
5253862.4,1
5253875.2,10
5253888,7
5253900.8,5
5253913.6,1
5253926.4,3
5253939.2,2
5253952,1
5253964.8,2
5253977.6,2
5253990.4,1
5254003.2,4
5254016,3
5254028.8,1
5254054.4,3
5254092.8,2
5254105.6,2
5254118.4,1
5254131.2,1
5254144,1
5254156.8,2
5254169.6,1
5254182.4,2
5254195.2,1
5254208,1
5254220.8,1
5254233.6,3
5254246.4,2
5254259.2,5
5254272,2
5254284.8,4
5254297.6,2
5254310.4,1
5254323.2,4
5254336,6
5254348.8,2
5254361.6,4
5254374.4,1
5254387.2,6
5254400,3
5254412.8,1
5254425.6,1
5254438.4,2
5254451.2,1
5254464,3
5254476.8,3
5254489.6,1
5254502.4,1
5254515.2,3
5254528,3
5254540.8,3
5254553.6,2
5254566.4,3
5254579.2,6
5254592,6
5254604.8,1
5254617.6,4
5254630.4,5
5254643.2,3
5254656,3
5254681.6,1
5254694.4,6
5254707.2,2
5254720,2
5254732.8,4
5254745.6,3
5254758.4,1
5254771.2,6
5254784,3
5254796.8,4
5254809.6,3
5254822.4,2
5254835.2,1
5254848,4
5254886.4,1
5254899.2,1
5254912,1
5254924.8,2
5254937.6,2
5254950.4,1
5254963.2,1
5254976,4
5254988.8,1
5255001.6,1
5255014.4,1
5255027.2,2
5255040,3
5255052.8,1
5255065.6,2
5255078.4,2
5255091.2,1
5255116.8,2
5255129.6,1
5255155.2,4
5255168,5
5255180.8,1
5255193.6,1
5255206.4,3
5255219.2,3
5255232,4
5255257.6,1
5255270.4,2
5255283.2,4
5255296,1
5255308.8,6
5255321.6,1
5255347.2,2
5255360,5
5255372.8,2
5255385.6,2
5255398.4,1
5255411.2,4
5255424,2
5255436.8,5
5255449.6,2
5255462.4,2
5255475.2,2
5255488,1
5255500.8,5
5255513.6,1
5255539.2,2
5255577.6,3
5255590.4,1
5255603.2,1
5255616,2
5255628.8,4
5255641.6,4
5255654.4,2
5255667.2,3
5255680,3
5255692.8,2
5255705.6,1
5255718.4,2
5255731.2,4
5255744,1
5255756.8,1
5255782.4,2
5255795.2,1
5255808,3
5255820.8,2
5255833.6,3
5255859.2,3
5255872,1
5255884.8,1
5255897.6,4
5255910.4,6
5255923.2,1
5255936,4
5255948.8,4
5255961.6,2
5255974.4,2
5255987.2,4
5256000,1
5256012.8,3
5256025.6,1
5256051.2,2
5256064,5
5256076.8,5
5256102.4,1
5256115.2,1
5256128,5
5256140.8,3
5256153.6,4
5256166.4,4
5256179.2,4
5256192,3
5256204.8,3
5256217.6,1
5256243.2,2
5256256,3
5256268.8,5
5256281.6,1
5256294.4,7
5256307.2,3
5256320,2
5256332.8,3
5256345.6,7
5256358.4,7
5256371.2,4
5256384,7
5256396.8,1
5256409.6,6
5256422.4,2
5256435.2,7
5256448,7
5256460.8,7
5256473.6,4
5256486.4,2
5256499.2,2
5256512,2
5256524.8,3
5256537.6,1
5256550.4,4
5256563.2,3
5256576,2
5256588.8,7
5256601.6,2
5256614.4,4
5256627.2,8
5256640,7
5256652.8,7
5256665.6,3
5256678.4,3
5256691.2,2
5256704,5
5256716.8,7
5256729.6,6
5256742.4,4
5256755.2,6
5256768,4
5256780.8,8
5256793.6,5
5256806.4,5
5256819.2,2
5256832,3
5256844.8,4
5256857.6,2
5256870.4,5
5256883.2,3
5256896,6
5256908.8,3
5256921.6,3
5256934.4,2
5256947.2,1
5256960,3
5256972.8,4
5256985.6,2
5256998.4,3
5257011.2,4
5257024,3
5257036.8,2
5257075.2,1
5257088,5
5257113.6,1
5257126.4,3
5257139.2,5
5257164.8,4
5257177.6,5
5257190.4,4
5257203.2,7
5257216,4
5257228.8,1
5257241.6,4
5257254.4,7
5257267.2,4
5257280,3
5257292.8,6
5257305.6,5
5257318.4,2
5257331.2,4
5257344,3
5257356.8,5
5257369.6,2
5257382.4,3
5257395.2,3
5257408,2
5257420.8,3
5257433.6,4
5257446.4,7
5257459.2,3
5257472,5
5257484.8,5
5257497.6,1
5257510.4,2
5257536,4
5257548.8,4
5257561.6,2
5257574.4,3
5257587.2,3
5257600,6
5257612.8,1
5257625.6,2
5257638.4,1
5257651.2,3
5257664,3
5257676.8,4
5257689.6,3
5257702.4,7
5257715.2,3
5257728,2
5257740.8,5
5257753.6,2
5257766.4,1
5257779.2,3
5257792,4
5257804.8,3
5257817.6,3
5257830.4,3
5257843.2,3
5257856,1
5257868.8,3
5257881.6,5
5257894.4,4
5257920,3
5257932.8,4
5257945.6,1
5257958.4,3
5257971.2,3
5257984,2
5257996.8,1
5258009.6,3
5258022.4,2
5258035.2,3
5258048,3
5258060.8,2
5258073.6,5
5258086.4,2
5258099.2,3
5258112,5
5258124.8,1
5258137.6,2
5258150.4,1
5258163.2,4
5258176,5
5258188.8,5
5258201.6,1
5258214.4,4
5258227.2,3
5258240,3
5258252.8,1
5258265.6,3
5258278.4,4
5258291.2,3
5258304,2
5258316.8,6
5258329.6,7
5258342.4,4
5258355.2,2
5258368,6
5258380.8,2
5258393.6,2
5258406.4,6
5258419.2,1
5258432,3
