716.8,1
729.6,3
742.4,3
768,1
780.8,1
793.6,6
806.4,31
819.2,107
832,251
844.8,694
857.6,5247
870.4,21885
883.2,47003
896,67894
908.8,76489
921.6,71641
934.4,54132
947.2,28729
960,8565
972.8,584
985.6,1
1024,1
